id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	ppi.date	glu.date	rip.date	cpp.mo	ppi.mo	glu.mo	rip.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	cpp.diff1	cpp.diff2	cpp.diff3	cpp.diff4	cpp.diff5	cpp.diff6	cpp.diff	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	sens1	sens2	sens3	sens4	sens5	sens6	sens	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	glucose	tail	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	glu.age	glu.weight	rip.age	rip.weight	wild	brain	ppi.weight	ppi.age	ppi.box	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim	ppi3.logit	ppi6.logit	ppi12.logit	coat	deaf	is.gen50	is.gen51	is.gen52	is.gen53	is.gen54	is.gen55	is.gen56	is.coatA	is.coatB	is.coatW	is.batch1	is.batch2	is.batch3	is.batch4	is.batch5	is.batch6	is.batch7	is.batch8	is.batch9	is.batch10	is.batch11	is.batch12	is.batch13	is.batch14	is.batch15	is.batch16	is.batch17	is.batch18	is.batch19	is.batch20	is.batch21	is.batch22	is.cpp.box1	is.cpp.box2	is.cpp.box3	is.cpp.box4	is.cpp.box5	is.cpp.box6	is.cpp.box7	is.cpp.box8	is.cpp.box9	is.cpp.box10	is.cpp.box11	is.cpp.box12	is.ppi.box1	is.ppi.box2	is.ppi.box3	is.ppi.box4	is.ppi.box5	avg.nostim	diff.start.nostim
54229	55	AGR	BrF54-71	51985	52050	122	124	22	0.5	3/24/2014	TestF55-31	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	63	10	22.1	1	21.1	0	22	1	22.3	0	22.4	4	22.2	4	36.7	56.5	56.8	-32.1	3.7	-46.6	0.041666667	145.9	143.8	146.7	147.6	129	185.1	898.1	182.6	200.3	203.5	115.5	132.7	138.5	973.1	26	46	40	34	23	25	194	41	30	34	18	13	16	152	NA	NA	NA	NA	NA	NA	NA	2451	2983	2342	2335	1704	1536	13351	NA	NA	NA	NA	NA	NA	NA	425	287	196	171	158	173	1410	564	746	611	678	701	628	3928	343	195	276	204	213	239	1470	2630	1920	1727	1371	1244	1155	10047	119	27	0	6.9	0	0	0	0	0	84	23.7	88	25.1	0	n	24.1	77	2	56.52715897	87.92634373	59.1394129	49.875	-27	33	-2.480516393	-2.245280933	-2.052045506	A	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4.125	45.75
54230	55	WL	BrF54-81	51945	52064	125	77	21	0.777777778	3/25/2014	TestF55-30	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	62	8	33.4	2	33.5	0	34.5	6	34.5	0	33.5	5	34.4	4	35.9	59.8	41	-4.7	29.1	14.9	0.097777778	144.5	154.3	149.6	187.2	164.4	121.2	921.2	180.4	214.1	190.6	182.5	193.5	136.1	1097.2	NA	37	50	30	38	51	274	53	47	43	30	30	20	223	112	166	208	338	249	283	1356	2745	1917	1504	1240	1346	1206	9958	339	277	200	83	103	98	1100	305	166	196	127	128	130	1052	451	443	408	421	352	381	2456	299	132	117	156	181	66	951	2190	1830	1353	1536	1251	777	8937	118	22	0	0	0	0	0	0	0	83	36.1	87	37.2	0	n	35.8	76	4	81.07235142	82.06287683	73.66135515	51.83333333	-4	29	-2.235185728	-2.087591953	-2.082274613	W	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3.625	48.20833333
54233	55	BL	BrF54-61	52141	51948	74	123	22	0.6	3/24/2014	TestF55-31	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	63	11	21.9	0	21	0	21.6	1	22.3	0	22.7	4	23.5	2	80	15.7	77.1	32.1	44.7	106.9	0.198055556	147.7	204.7	116.1	159.9	132.9	108.8	870.1	227.7	220.4	193.2	192	177.6	215.7	1226.6	44	24	22	26	20	14	150	28	25	16	21	26	15	131	NA	NA	NA	NA	NA	NA	NA	1476	1460	1199	1134	850	982	7101	NA	NA	NA	NA	NA	NA	NA	444	300	325	223	154	148	1594	539	581	620	663	509	522	3434	446	320	227	318	264	223	1798	2096	2101	1469	1269	1341	1176	9452	96	16	0	6.9	0	0	0	0	0	84	23.5	88	23.3	0	n	24.4	77	3	32.00097371	39.04576436	29.88640052	53	-0.333333333	244	-2.729387059	-2.493444794	-2.406727016	B	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	30.5	22.5
54234	55	WR	BrF54-55	51925	51856	127	153	21	0.8	3/25/2014	TestF55-32	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	62	1	25.5	4	26.8	0	27.1	6	27	0	26.6	5	27.3	3	-31	-58.9	59.5	-46.4	-48.5	-22.4	-0.082055556	NA	203.9	119.8	182	215.8	198.4	1109	158.1	145	179.3	135.6	167.3	176	961.3	39	48	41	39	34	28	229	54	46	38	33	38	24	233	147	377	65	144	140	307	1180	2833	2828	2157	1763	1780	1575	12936	335	307	420	439	426	340	2267	352	211	199	233	163	216	1374	482	684	485	583	566	647	3447	369	227	203	197	136	192	1324	2960	1891	1932	1263	1742	1498	11286	139	16	0	0	0	0	0	0	0	83	27.9	87	28.7	0	n	27.9	76	1	85.2912234	89.50398936	75.44946809	54.54166667	5.833333333	49	-2.285499726	-2.065375618	-2.044252998	W	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6.125	48.41666667
54237	55	BR	BrF54-81	51945	52064	125	77	21	0.777777778	3/25/2014	TestF55-31	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	62	12	26.1	3	26.8	0	27	6	27.1	0	27.1	3	28.3	3	-31.4	-68	13.8	7.6	10	126.7	0.032611111	191.7	219.9	160.2	141.3	155.2	93.4	961.7	160.3	151.9	174	148.9	165.2	220.1	1020.4	29	24	28	29	23	15	148	26	25	20	24	19	11	125	NA	NA	NA	NA	NA	NA	NA	1827	1454	1511	1263	1118	962	8135	NA	NA	NA	NA	NA	NA	NA	522	287	334	241	300	180	1864	653	707	747	717	681	588	4093	420	375	447	267	329	152	1990	2192	1775	1527	1530	1480	691	9195	106	13	0	6.9	0	0	0	0	0	83	29.3	87	28.3	0	n	28.7	76	4	57.16814159	62.08273307	54.77944707	22.91666667	-25.66666667	39	-2.343981615	-2.240356021	-2.204324549	B	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4.875	18.04166667
54238	55	WL	BrF54-54	52043	51822	120	154	21	0.333333333	3/25/2014	TestF55-32	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	62	2	28.6	5	29.5	0	29.1	7	29.8	1	28.8	4	28.4	6	33.7	12.1	0.3	55.7	15.8	76.8	0.108	113.6	154	156.2	93.3	124.4	66.7	708.2	147.3	166.1	156.5	149	140.2	143.5	902.6	21	22	26	28	29	22	148	30	29	24	21	21	21	146	32	186	-11	106	-114	-57	142	1738	1464	1306	1583	1495	1340	8926	592	588	649	641	776	647	3893	330	348	270	249	176	224	1597	624	774	638	747	662	590	4035	446	430	299	260	360	180	1975	2098	2003	1603	1471	1394	1536	10105	82	17	0	0	0	0	0	0	0	83	31.3	87	33.8	0	n	29.8	76	2	65.74241721	74.45914578	62.77390901	78.45833333	-64.66666667	31	-2.315578024	-2.179289748	-2.124836132	W	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.875	74.58333333
54240	55	AGR	BrF54-69	51725	52042	202	115	22	0.6	3/24/2014	TestF55-32	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	63	3	28.2	9	28.8	0	29.6	8	30.3	2	30.7	8	33.3	6	29.5	0.4	58.3	-35	10.4	-1	0.034777778	148.4	159.2	139.7	213.9	138	146.6	945.8	177.9	159.6	198	178.9	148.4	145.6	1008.4	25	28	28	22	25	25	153	48	43	19	34	29	24	197	45	72	-44	-117	17	-131	-158	1392	1556	1334	1180	1249	966	7677	526	715	696	726	537	562	3762	483	265	256	346	283	190	1823	571	787	652	609	554	431	3604	406	277	284	360	268	249	1844	2228	1573	1091	1573	1313	1067	8845	127	NA	0	0	0	0	0	0	0	84	39	88	41.1	0	n	35.6	77	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	31.875	6.125
54243	55	BR	BrF54-55	51925	51856	127	153	21	0.8	3/25/2014	TestF55-33	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	62	5	18.3	5	18.7	0	18.9	5	19.4	0	19.1	4	19.4	6	30.4	11.5	-9.3	36.6	19.5	-33.3	0.030777778	138.1	123.9	148.2	94.3	123.2	174.5	802.2	168.5	135.4	138.9	130.9	142.7	141.2	857.6	16	18	24	26	33	29	146	34	29	30	18	18	16	145	-26	-18	63	95	82	108	304	1853	1780	1922	1941	2295	1957	11748	544	446	336	347	343	351	2367	397	308	153	165	162	120	1305	518	428	399	442	425	459	2671	328	184	251	233	276	177	1449	2103	1873	1780	885	1689	1715	10045	85	9	0	0	0	0	0	0	0	83	19.2	87	19.6	0	y	19.8	76	1	28.22153846	67.66461538	39.30153846	29.41666667	1.833333333	44	-2.656255725	-2.548191936	-2.166689758	B	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5.5	23.91666667
54244	55	AGL	BrF54-58	51967	51872	126	154	20	0.5	3/26/2014	TestF55-32	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	4	29.3	6	30.1	1	30.5	7	31.3	0	31.2	5	31.9	3	72.7	29.7	63	73.7	37.9	96.2	0.207333333	NA	116.5	106	137.1	148.6	103.5	668.8	129.8	146.2	169	210.8	186.5	199.7	1042	25	25	22	18	22	17	129	23	27	29	30	29	18	156	101	80	-120	-300	-181	-120	-540	1204	1230	1260	979	1205	1040	6918	533	442	413	629	582	468	3067	450	381	394	214	354	179	1972	634	522	293	329	401	348	2527	381	329	279	185	279	191	1644	2003	1993	1994	1826	2062	1188	11066	158	24	0	0	0	0	0	0	0	82	30.9	86	30.8	0	y	31.3	75	4	86.69278422	91.35206352	79.95811884	105.1666667	-49.5	27	-2.206110647	-2.058235614	-2.035296036	A	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3.375	101.7916667
54245	55	AGR	BrF54-54	52043	51822	120	154	21	0.333333333	3/25/2014	TestF55-33	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	62	6	25.6	1	27	0	27.9	6	28.3	3	28.3	6	29	6	9.4	9.6	22.8	8	45.1	-14.9	0.044444444	145.1	174.5	146.3	145.7	116.7	148.3	876.6	154.5	184.1	169.1	153.7	161.8	133.4	956.6	22	24	21	13	14	17	111	33	23	24	16	17	11	124	67	48	-173	-13	-119	-190	-380	2312	1951	2237	1682	1616	1487	11285	584	651	823	573	654	565	3850	356	337	295	271	253	149	1661	651	699	650	560	535	375	3470	318	339	365	229	299	122	1672	2325	1786	1980	1545	1599	1088	10323	72	19	0	0	0	0	0	0	0	83	29.6	87	29.5	0	n	29.1	76	2	63.58208955	69.73593571	60.34443169	31.66666667	-10.5	29	-2.319265409	-2.193895053	-2.153504165	A	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3.625	28.04166667
54248	55	WR	BrF54-63	52051	52008	117	122	20	0.428571429	3/26/2014	TestF55-34	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	9	26.8	7	27.4	3	27.4	3	27.1	0	26.8	8	26.9	1	35	-24.9	-16.4	5	18.5	-21.3	-0.002277778	162.9	185.6	188.2	166	164.8	207.7	1075.2	197.9	160.7	171.8	171	183.3	186.4	1071.1	25	23	28	25	20	24	145	27	34	28	34	44	39	206	127	167	39	152	174	173	832	2666	2296	2166	2039	1986	1686	12839	426	364	468	369	415	367	2409	449	327	260	248	165	144	1593	553	531	507	521	589	540	3241	329	347	350	287	285	250	1848	2162	2060	1770	1866	1631	1713	11202	116	24	0	0	0	0	0	0	0	82	28.8	86	30.5	0	n	27.9	75	1	76.23809524	78.07142857	74.80952381	31.625	-25	49	-2.151108033	-2.114504299	-2.10410397	W	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	6.125	25.5
54249	55	WR	BrF54-69	51725	52042	202	115	22	0.6	3/24/2014	TestF55-33	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	63	7	24	0	24.3	0	23.1	2	23.6	0	23.9	3	24.3	2	19.3	9.7	20.1	0.2	41	-19.6	0.039277778	158.3	182.6	154.1	159.6	153.9	183.6	992.1	177.6	192.3	174.2	159.8	194.9	164	1062.8	37	43	35	42	45	29	231	47	56	20	30	36	30	219	4	-113	-45	-110	-215	-228	-707	1259	1326	1131	1026	1122	822	6686	255	324	371	373	386	322	2031	394	220	287	296	246	140	1583	259	211	326	263	171	94	1324	289	202	161	159	143	149	1103	1574	1417	901	1203	1105	821	7021	84	17	0	0	0	0	0	0	0	84	26.9	88	26.8	0	n	25.6	77	3	22.3444047	32.83597343	23.94890138	51.25	-1	256	-2.777435714	-2.64985972	-2.48222171	W	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	32	19.25
54252	55	BR	BrF54-66	51821	52028	155	121	20	0.545454545	3/26/2014	TestF55-34	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	10	28.8	0	30.3	0	30.4	4	30.2	1	29.8	3	30.6	5	13.5	61.4	50.3	-7.9	18.3	9.4	0.080555556	143.5	126.4	146.6	155.5	198.8	154.7	925.5	157	187.8	196.9	147.6	217.1	164.1	1070.5	16	16	22	17	14	21	106	30	33	28	26	16	18	151	178	121	141	-8	64	147	643	1344	1052	1134	956	817	1047	6350	323	348	280	297	269	245	1762	364	306	286	237	248	228	1669	501	469	421	289	333	392	2405	346	328	208	245	280	236	1643	1729	1942	1472	1467	989	1219	8818	135	24	0	0	0	0	0	0	0	82	30.8	86	31.5	0	n	31	75	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3.875	5
54253	55	BL	BrF54-58	51967	51872	126	154	20	0.5	3/26/2014	TestF55-33	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	8	24	5	24.8	0	25.2	8	25.5	1	25.4	4	24.6	3	9.8	79.5	3.2	42.9	46.4	13.7	0.108611111	150.8	113.7	146	127.3	119	109.4	766.2	160.6	193.2	149.2	170.2	165.4	123.1	961.7	35	23	31	21	23	23	156	54	27	30	34	29	27	201	122	-8	18	-13	45	39	203	1643	1642	1558	1306	1221	1333	8703	687	677	597	559	511	541	3572	425	380	218	201	281	197	1702	809	669	615	546	556	580	3775	416	300	208	259	217	211	1611	2677	2043	2082	1807	1434	1242	11285	102	22	0	0	0	0	0	0	0	82	26.2	86	26.9	0	n	26.7	75	4	76.67684129	82.92036044	76.21241109	59	-37.83333333	26	-2.15789025	-2.111992921	-2.07772262	B	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3.25	55.75
54256	55	AGR	BrF54-74	51929	52146	126	76	20	0.555555556	3/26/2014	TestF55-34	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	11	29.8	12	30.4	0	30.8	6	31.3	2	30.6	4	31.1	5	16.4	15.3	55.5	39.8	-75.9	37.4	0.049166667	119.1	145	140	142.1	184.8	124	855	135.5	160.3	195.5	181.9	108.9	161.4	943.5	48	42	33	52	54	31	260	22	16	23	23	13	18	115	195	170	307	264	337	337	1610	1640	1904	1675	1646	1856	1447	10168	342	381	154	176	105	142	1300	338	244	163	122	129	134	1130	537	551	461	440	442	479	2910	346	185	170	148	88	100	1037	1566	1237	1524	1229	837	967	7360	133	25	0	0	0	0	0	0	0	82	32.1	86	33.4	0	n	32	75	3	46.62594629	60.27497046	45.77902001	116.9583333	-2.5	51	-2.515286539	-2.329342666	-2.217237364	A	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6.375	110.5833333
54257	55	WR	BrF54-63	52051	52008	117	122	20	0.428571429	3/26/2014	TestF55-35	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	1	20	1	20.3	0	20.3	2	20.8	0	20.4	1	20.9	0	38.7	-0.5	17.2	54.1	57.9	37.5	0.113833333	121.8	116.9	97.6	92.9	96.4	110.2	635.8	160.5	116.4	114.8	147	154.3	147.7	840.7	22	46	30	34	36	56	224	62	53	42	40	40	47	284	149	340	199	195	159	197	1239	2250	2717	1979	1812	2175	2419	13352	588	445	459	510	560	557	3119	501	453	440	338	386	319	2437	737	785	658	705	719	754	4358	598	416	451	409	377	306	2557	3644	2609	2211	1892	2437	2083	14876	95	19	0	0	0	0	0	0	0	82	23.4	86	23.7	0	y	22.2	75	1	77.98060656	74.77573757	69.68681659	33.29166667	-20.66666667	43	-2.24700777	-2.104613463	-2.122979623	W	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5.375	27.91666667
54260	55	BL	BrF54-64	52183	52016	71	122	20	0.583333333	3/26/2014	TestF55-34	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	12	29.3	2	30.1	0	29.6	3	29.3	0	29.2	4	29.7	5	59.9	12.9	34	95.3	-17.5	2.3	0.103833333	150.8	152.4	163.8	97.9	173.8	145.6	884.3	210.7	165.3	197.8	193.2	156.3	147.9	1071.2	22	35	30	13	18	16	134	19	26	22	23	27	15	132	85	208	153	155	28	-24	605	1432	1260	1197	875	1118	1036	6918	539	479	368	281	302	264	2233	531	421	473	286	284	263	2258	624	687	521	436	330	240	2838	473	390	361	429	325	194	2172	1761	1418	1290	1089	1583	998	8139	162	30	0	0	0	0	0	0	0	82	32.3	86	32.4	0	y	30.7	75	4	75.11208046	81.37828668	67.64132908	86.29166667	-37.33333333	27	-2.331146173	-2.12101582	-2.085942785	B	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3.375	82.91666667
54261	55	BR	BrF54-66	51821	52028	155	121	20	0.545454545	3/26/2014	TestF55-35	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	2	23.6	5	23.3	0	23	3	22.9	1	22.9	6	23.7	2	34.6	-17.8	-34	-39.3	-18	-1.4	-0.042166667	147.3	134.8	142.3	206.2	128.1	122.7	881.4	181.9	117	108.3	166.9	110.1	121.3	805.5	35	25	21	13	13	19	126	33	27	21	20	19	23	143	78	189	123	-15	22	28	425	2328	1465	1404	1067	1279	1273	8816	374	346	408	472	451	424	2475	330	208	161	169	113	137	1118	452	535	531	457	473	452	2900	283	191	200	146	180	155	1155	2374	1772	1502	1202	1246	1355	9451	113	16	0	0	0	0	0	0	0	82	23.1	86	23	0	n	23.2	75	2	86.19163763	79.52264808	81.34146341	24.91666667	13	32	-2.102767845	-2.060775387	-2.096041736	B	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	20.91666667
54266	55	BR	BrF54-73	51975	52074	126	79	21	0.6	3/27/2014	TestF55-36	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	60	5	22.9	8	23.2	2	23.1	3	23.6	0	23.5	2	24.8	2	32.8	5.1	-33.7	-45.4	-7	-40.9	-0.0495	143.1	168.5	205.4	176.2	157.7	182.7	1033.6	175.9	173.6	171.7	130.8	150.7	141.8	944.5	23	33	41	39	41	31	208	49	35	43	40	37	30	234	21	-158	-44	53	58	94	24	1834	2253	2672	2246	2586	1926	13517	517	631	586	435	522	461	3152	454	408	465	390	386	251	2354	538	473	542	488	580	555	3176	394	386	446	401	443	292	2362	2922	2538	2872	2460	2313	2289	15394	79	22	0	0	0	0	0	0	0	81	27	85	27.7	0	y	26.3	74	1	44.78554008	70.28328878	47.10582681	113.3333333	-49.5	51	-2.579751539	-2.346912804	-2.150084783	B	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	6.375	106.9583333
54267	55	WL	BrF54-74	51929	52146	126	76	20	0.555555556	3/26/2014	TestF55-35	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	3	17.6	0	17.2	0	18.2	3	19	1	18.8	4	18.7	1	1.8	35.5	-43.7	65.1	-25.2	25.1	0.032555556	157.4	178.4	225.1	146.9	142	150	999.8	159.2	213.9	181.4	212	116.8	175.1	1058.4	33	22	20	30	15	29	149	42	39	30	21	31	42	205	54	10	-150	-215	-82	-59	-442	1757	1182	1065	1273	1044	1187	7508	379	352	388	443	456	316	2334	360	203	305	322	232	223	1645	433	362	238	228	374	257	1892	348	225	188	150	164	145	1220	2899	2151	1818	1300	1246	1797	11211	109	18	0	0	0	0	0	0	0	82	20.2	86	20.1	5	n	19.5	75	3	27.33740883	49.86895863	28.46835941	61.125	14.83333333	58	-3.085898223	-2.562053778	-2.299998501	W	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7.25	53.875
54269	55	BL	BrF54-64	52183	52016	71	122	20	0.583333333	3/26/2014	TestF55-35	F	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	61	4	21.9	1	21.5	0	21	4	21.5	0	21.6	3	22.5	0	30.2	62.2	39.2	-87.6	60.9	-10	0.052722222	137.4	111.6	115.2	209.2	144	144.2	861.6	167.6	173.8	154.4	121.6	204.9	134.2	956.5	22	24	23	18	20	21	128	43	47	48	20	24	27	209	254	90	57	-103	30	39	367	1241	1336	1452	923	1286	1202	7440	474	672	625	679	566	504	3520	344	293	215	413	185	201	1651	728	762	682	576	596	543	3887	309	309	292	230	266	242	1648	2465	2869	2427	1820	1303	1294	12178	81	24	0	0	0	0	0	0	0	82	22.8	86	23.3	0	n	22.9	75	4	73.74460805	76.42556832	63.19185338	54.20833333	-14.33333333	29	-2.402729704	-2.129055173	-2.113429455	B	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3.625	50.58333333
54270	55	AGR	BrF54-82	51951	52056	128	80	20	0.333333333	3/28/2014	TestF55-36	M	19	5/26/2014	6/9/2014	6/16/2014	6/20/2014	May	Jun	Jun	Jun	59	6	33.7	8	34.5	0	34.4	7	35.5	0	34.6	4	35.7	6	59.9	38.4	37.2	4	46.6	31.5	0.120888889	138.4	122.9	153.9	138.4	144.6	116.3	814.5	198.3	161.3	191.1	142.4	191.2	147.8	1032.1	23	21	18	29	20	20	131	27	26	29	17	12	17	128	28	43	172	8	45	26	322	1754	1544	1422	1443	1379	1215	8757	455	438	382	386	390	388	2439	306	222	211	264	279	174	1456	483	481	554	394	435	414	2761	309	190	192	148	202	141	1182	1459	1182	1146	880	656	878	6201	111	26	0	0	0	0	0	0	0	80	39	84	39.5	0	n	37.8	73	2	47.72770101	50.42792085	46.81218593	42.83333333	-40.83333333	60	-2.372015277	-2.319151735	-2.29513334	A	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	7.5	35.33333333
