Additional File 13: Predicted IBD regions in LG/J and SM/J Sequenced Genomes

Chr	Start	Stop	Polymorphisms	State
chr13	27650000	27699999	8	IBD
chr13	27700000	27749999	3	IBD
chr13	27750000	27799999	5	IBD
chr13	27800000	27849999	7	IBD
chr13	27850000	27899999	3	IBD
chr13	27900000	27949999	4	IBD
chr13	27950000	27999999	11	IBD
chr13	28000000	28049999	3	IBD
chr13	28050000	28099999	1	IBD
chr13	28100000	28149999	5	IBD
chr13	28150000	28199999	7	IBD
chr13	28200000	28249999	7	IBD
chr13	28250000	28299999	9	IBD
chr13	28300000	28349999	23	IBD
chr13	28350000	28399999	9	IBD
chr13	28400000	28449999	4	IBD
chr13	28450000	28499999	1	IBD
chr13	28500000	28549999	0	IBD
chr13	28550000	28599999	0	IBD
chr13	28600000	28649999	2	IBD
chr13	28650000	28699999	4	IBD
chr13	28700000	28749999	2	IBD
chr13	28750000	28799999	3	IBD
chr13	28800000	28849999	9	IBD
chr13	28850000	28899999	6	IBD
chr13	28900000	28949999	3	IBD
chr13	28950000	28999999	1	IBD
chr13	29000000	29049999	2	IBD
chr13	29050000	29099999	7	IBD
chr13	29100000	29149999	3	IBD
chr13	29150000	29199999	1	IBD
chr13	29200000	29249999	2	IBD
chr13	29250000	29299999	4	IBD
chr13	29300000	29349999	1	IBD
chr13	29350000	29399999	1	IBD
chr13	29400000	29449999	4	IBD
chr13	29450000	29499999	0	IBD
chr13	29500000	29549999	1	IBD
chr13	29550000	29599999	4	IBD
chr13	29600000	29649999	0	IBD
chr13	29650000	29699999	4	IBD
chr13	29700000	29749999	1	IBD
chr13	29750000	29799999	4	IBD
chr13	29800000	29849999	4	IBD
chr13	29850000	29899999	10	IBD
chr13	29900000	29949999	1	IBD
chr13	29950000	29999999	2	IBD
chr13	30000000	30049999	0	IBD
chr13	30050000	30099999	1	IBD
chr13	30100000	30149999	1	IBD
chr13	30150000	30199999	2	IBD
chr13	30200000	30249999	1	IBD
chr13	30250000	30299999	2	IBD
chr13	30300000	30349999	1	IBD
chr13	30350000	30399999	2	IBD
chr13	30400000	30449999	4	IBD
chr13	30450000	30499999	2	IBD
chr13	30500000	30549999	1	IBD
chr13	30550000	30599999	3	IBD
chr13	30600000	30649999	4	IBD
chr13	30650000	30699999	2	IBD
chr13	30700000	30749999	3	IBD
chr13	30750000	30799999	2	IBD
chr13	30800000	30849999	2	IBD
chr13	30850000	30899999	4	IBD
chr13	30900000	30949999	1	IBD
chr13	30950000	30999999	2	IBD
chr13	31000000	31049999	5	IBD
chr13	31050000	31099999	14	IBD
chr13	31100000	31149999	25	IBD
chr13	31150000	31199999	21	IBD
chr13	31200000	31249999	46	IBD
chr13	31250000	31299999	12	IBD
chr13	31300000	31349999	5	IBD
chr13	31350000	31399999	2	IBD
chr13	31400000	31449999	9	IBD
chr13	31450000	31499999	26	IBD
chr13	31500000	31549999	2	IBD
chr13	31550000	31599999	7	IBD
chr13	31600000	31649999	1	IBD
chr13	31650000	31699999	15	IBD
chr13	31700000	31749999	1	IBD
chr13	31750000	31799999	1	IBD
chr13	31800000	31849999	2	IBD
chr13	31850000	31899999	2	IBD
chr13	31900000	31949999	7	IBD
chr13	31950000	31999999	7	IBD
chr13	32000000	32049999	9	IBD
chr13	32050000	32099999	11	IBD
chr13	32100000	32149999	31	IBD
chr13	32150000	32199999	5	IBD
chr13	32200000	32249999	20	IBD
chr13	32250000	32299999	7	IBD
chr13	32300000	32349999	13	IBD
chr13	32350000	32399999	35	IBD
chr13	32400000	32449999	19	IBD
chr13	32450000	32499999	1	IBD
chr13	32500000	32549999	5	IBD
chr13	32550000	32599999	8	IBD
chr13	32600000	32649999	9	IBD
chr13	32650000	32699999	3	IBD
chr13	32700000	32749999	3	IBD
chr13	32750000	32799999	0	IBD
chr13	32800000	32849999	2	IBD
chr13	32850000	32899999	5	IBD
chr13	32900000	32949999	4	IBD
chr13	32950000	32999999	4	IBD
chr13	33000000	33049999	16	IBD
chr13	33050000	33099999	10	IBD
chr13	33100000	33149999	8	IBD
chr13	33150000	33199999	6	IBD
chr13	33200000	33249999	16	IBD
chr13	33250000	33299999	6	IBD
chr13	33300000	33349999	9	IBD
chr13	33350000	33399999	2	IBD
chr13	33400000	33449999	7	IBD
chr13	33450000	33499999	7	IBD
chr13	33500000	33549999	5	IBD
chr13	33550000	33599999	2	IBD
chr13	33600000	33649999	5	IBD
chr13	33650000	33699999	10	IBD
chr13	33700000	33749999	3	IBD
chr13	33750000	33799999	18	IBD
chr13	33800000	33849999	0	IBD
chr13	33850000	33899999	14	IBD
chr13	33900000	33949999	6	IBD
chr13	33950000	33999999	4	IBD
chr13	34000000	34049999	2	IBD
chr13	34050000	34099999	5	IBD
chr13	34100000	34149999	11	IBD
chr13	34150000	34199999	2	IBD
chr13	34200000	34249999	6	IBD
chr13	34250000	34299999	1	IBD
chr13	34300000	34349999	2	IBD
chr13	34350000	34399999	3	IBD
chr13	34400000	34449999	5	IBD
chr13	34450000	34499999	1	IBD
chr13	34500000	34549999	6	IBD
chr13	34550000	34599999	111	nonIBD
chr13	34600000	34649999	338	nonIBD
chr13	34650000	34699999	11	nonIBD
chr13	34700000	34749999	17	nonIBD
chr13	34750000	34799999	119	nonIBD
chr13	34800000	34849999	8	IBD
chr13	34850000	34899999	10	IBD
chr13	34900000	34949999	6	IBD
chr13	34950000	34999999	14	IBD
chr13	35000000	35049999	17	IBD
chr13	35050000	35099999	11	IBD
chr13	35100000	35149999	27	IBD
chr13	35150000	35199999	7	IBD
chr13	35200000	35249999	4	IBD
chr13	35250000	35299999	20	IBD
chr13	35300000	35349999	8	IBD
chr13	35350000	35399999	23	IBD
chr13	35400000	35449999	19	IBD
chr13	35450000	35499999	8	IBD
chr13	35500000	35549999	0	IBD
chr13	35550000	35599999	8	IBD
chr13	35600000	35649999	4	IBD
chr13	35650000	35699999	7	IBD
chr13	35700000	35749999	2	IBD
chr13	35750000	35799999	2	IBD
chr13	35800000	35849999	36	nonIBD
chr13	35850000	35899999	262	nonIBD
chr13	35900000	35949999	373	nonIBD
chr13	35950000	35999999	229	nonIBD
chr13	36000000	36049999	13	nonIBD
chr13	36050000	36099999	34	nonIBD
chr13	36100000	36149999	110	nonIBD
chr13	36150000	36199999	190	nonIBD
chr13	36200000	36249999	52	nonIBD
chr13	36250000	36299999	64	nonIBD
chr13	36300000	36349999	90	nonIBD
chr13	36350000	36399999	85	nonIBD
chr13	36400000	36449999	220	nonIBD
chr13	36450000	36499999	134	nonIBD
chr13	36500000	36549999	94	nonIBD
chr13	36550000	36599999	107	nonIBD
chr13	36600000	36649999	105	nonIBD
chr13	36650000	36699999	18	IBD
chr13	36700000	36749999	4	IBD
chr13	36750000	36799999	8	IBD
chr13	36800000	36849999	8	IBD
chr13	36850000	36899999	4	IBD
chr13	36900000	36949999	2	IBD
chr13	36950000	36999999	2	IBD
chr13	37000000	37049999	4	IBD
chr13	37050000	37099999	6	IBD
chr13	37100000	37149999	8	IBD
chr13	37150000	37199999	2	IBD
chr13	37200000	37249999	4	IBD
chr13	37250000	37299999	9	IBD
chr13	37300000	37349999	19	IBD
chr13	37350000	37399999	229	nonIBD
chr13	37400000	37449999	134	nonIBD
chr13	37450000	37499999	324	nonIBD
chr13	37500000	37549999	403	nonIBD
chr13	37550000	37599999	263	nonIBD
chr13	37600000	37649999	229	nonIBD
chr13	37650000	37699999	6	nonIBD
chr13	37700000	37749999	70	nonIBD
chr13	37750000	37799999	161	nonIBD
chr13	37800000	37849999	108	nonIBD
chr13	37850000	37899999	125	nonIBD
chr13	37900000	37949999	135	nonIBD
chr13	37950000	37999999	132	nonIBD
chr13	38000000	38049999	234	nonIBD
chr13	38050000	38099999	553	nonIBD
chr13	38100000	38149999	145	nonIBD
chr13	38150000	38199999	96	nonIBD
chr13	38200000	38249999	116	nonIBD
chr13	38250000	38299999	88	nonIBD
chr13	38300000	38349999	11	IBD
chr13	38350000	38399999	3	IBD
chr13	38400000	38449999	3	IBD
chr13	38450000	38499999	11	IBD
chr13	38500000	38549999	14	IBD
chr13	38550000	38599999	125	nonIBD
chr13	38600000	38649999	107	nonIBD
chr13	38650000	38699999	312	nonIBD
chr13	38700000	38749999	160	nonIBD
chr13	38750000	38799999	133	nonIBD
chr13	38800000	38849999	375	nonIBD
chr13	38850000	38899999	185	nonIBD
chr13	38900000	38949999	91	nonIBD
chr13	38950000	38999999	136	nonIBD
chr13	39000000	39049999	90	nonIBD
chr13	39050000	39099999	291	nonIBD
chr13	39100000	39149999	80	nonIBD
chr13	39150000	39199999	73	nonIBD
chr13	39200000	39249999	49	nonIBD
chr13	39250000	39299999	6	nonIBD
chr13	39300000	39349999	32	nonIBD
chr13	39350000	39399999	36	nonIBD
chr13	39400000	39449999	23	nonIBD
chr13	39450000	39499999	38	nonIBD
chr13	39500000	39549999	17	IBD
chr13	39550000	39599999	8	IBD
chr13	39600000	39649999	20	IBD
chr13	39650000	39699999	9	IBD
chr13	39700000	39749999	3	IBD
chr13	39750000	39799999	68	IBD
chr13	39800000	39849999	13	IBD
chr13	39850000	39899999	12	IBD
chr13	39900000	39949999	10	IBD
chr13	39950000	39999999	9	IBD
chr13	40000000	40049999	179	nonIBD
chr13	40050000	40099999	10	nonIBD
chr13	40100000	40149999	71	nonIBD
chr13	40150000	40199999	113	nonIBD
chr13	40200000	40249999	257	nonIBD
chr13	40250000	40299999	362	nonIBD
chr13	40300000	40349999	82	nonIBD
chr13	40350000	40399999	18	nonIBD
chr13	40400000	40449999	14	nonIBD
chr13	40450000	40499999	209	nonIBD
chr13	40500000	40549999	178	nonIBD
chr13	40550000	40599999	164	nonIBD
chr13	40600000	40649999	196	nonIBD
chr13	40650000	40699999	84	nonIBD
chr13	40700000	40749999	38	nonIBD
chr13	40750000	40799999	13	IBD
chr13	40800000	40849999	9	IBD
chr13	40850000	40899999	4	IBD
chr13	40900000	40949999	4	IBD
chr13	40950000	40999999	4	IBD
chr13	41000000	41049999	2	IBD
chr13	41050000	41099999	5	IBD
chr13	41100000	41149999	25	IBD
chr13	41150000	41199999	1	IBD
chr13	41200000	41249999	2	IBD
chr13	41250000	41299999	2	IBD
chr13	41300000	41349999	1	IBD
chr13	41350000	41399999	0	IBD
chr13	41400000	41449999	0	IBD
chr13	41450000	41499999	3	IBD
chr13	41500000	41549999	1	IBD
chr13	41550000	41599999	5	IBD
chr13	41600000	41649999	1	IBD
chr13	41650000	41699999	1	IBD
chr13	41700000	41749999	0	IBD
chr13	41750000	41799999	6	IBD
chr13	41800000	41849999	1	IBD
chr13	41850000	41899999	4	IBD
chr13	41900000	41949999	2	IBD
chr13	41950000	41999999	3	IBD
chr13	42000000	42049999	4	IBD
chr13	42050000	42099999	1	IBD
chr13	42100000	42149999	0	IBD
chr13	42150000	42199999	1	IBD
chr13	42200000	42249999	3	IBD
chr13	42250000	42299999	4	IBD
chr13	42300000	42349999	2	IBD
chr13	42350000	42399999	3	IBD
chr13	42400000	42449999	11	IBD
chr13	42450000	42499999	185	nonIBD
chr13	42500000	42549999	100	nonIBD
chr13	42550000	42599999	30	nonIBD
chr13	42600000	42649999	50	nonIBD
chr13	42650000	42699999	8	nonIBD
chr13	42700000	42749999	99	nonIBD
chr13	42750000	42799999	12	nonIBD
chr13	42800000	42849999	38	nonIBD
chr13	42850000	42899999	61	nonIBD
chr13	42900000	42949999	12	nonIBD
chr13	42950000	42999999	98	nonIBD
chr13	43000000	43049999	34	nonIBD
chr13	43050000	43099999	331	nonIBD
chr13	43100000	43149999	245	nonIBD
chr13	43150000	43199999	315	nonIBD
chr13	43200000	43249999	25	nonIBD
chr13	43250000	43299999	4	nonIBD
chr13	43300000	43349999	55	nonIBD
chr13	43350000	43399999	149	nonIBD
chr13	43400000	43449999	73	nonIBD
chr13	43450000	43499999	90	nonIBD
chr13	43500000	43549999	120	nonIBD
chr13	43550000	43599999	91	nonIBD
chr13	43600000	43649999	7	nonIBD
chr13	43650000	43699999	7	nonIBD
chr13	43700000	43749999	82	nonIBD
chr13	43750000	43799999	145	nonIBD
chr13	43800000	43849999	6	IBD
chr13	43850000	43899999	8	IBD
chr13	43900000	43949999	8	IBD
chr13	43950000	43999999	5	IBD
chr13	44000000	44049999	5	IBD
chr13	44050000	44099999	7	IBD
chr13	44100000	44149999	7	IBD
chr13	44150000	44199999	55	nonIBD
chr13	44200000	44249999	205	nonIBD
chr13	44250000	44299999	34	nonIBD
chr13	44300000	44349999	87	nonIBD
chr13	44350000	44399999	276	nonIBD
chr13	44400000	44449999	334	nonIBD
chr13	44450000	44499999	14	nonIBD
chr13	44500000	44549999	38	nonIBD
chr13	44550000	44599999	83	nonIBD
chr13	44600000	44649999	182	nonIBD
chr13	44650000	44699999	195	nonIBD
chr13	44700000	44749999	211	nonIBD
chr13	44750000	44799999	113	nonIBD
chr13	44800000	44849999	40	nonIBD
chr13	44850000	44899999	22	nonIBD
chr13	44900000	44949999	14	nonIBD
chr13	44950000	44999999	166	nonIBD
chr13	45000000	45049999	72	nonIBD
chr13	45050000	45099999	259	nonIBD
chr13	45100000	45149999	278	nonIBD
chr13	45150000	45199999	210	nonIBD
chr13	45200000	45249999	199	nonIBD
chr13	45250000	45299999	195	nonIBD
chr13	45300000	45349999	201	nonIBD
chr13	45350000	45399999	285	nonIBD
chr13	45400000	45449999	20	nonIBD
chr13	45450000	45499999	10	IBD
chr13	45500000	45549999	11	IBD
chr13	45550000	45599999	3	IBD
chr13	45600000	45649999	1	IBD
chr13	45650000	45699999	1	IBD
chr13	45700000	45749999	2	IBD
chr13	45750000	45799999	9	IBD
chr13	45800000	45849999	1	IBD
chr13	45850000	45899999	98	IBD
chr13	45900000	45949999	11	IBD
chr13	45950000	45999999	6	IBD
chr13	46000000	46049999	3	IBD
chr13	46050000	46099999	24	IBD
chr13	46100000	46149999	20	IBD
chr13	46150000	46199999	22	IBD
chr13	46200000	46249999	2	IBD
chr13	46250000	46299999	1	IBD
chr13	46300000	46349999	4	IBD
chr13	46350000	46399999	2	IBD
chr13	46400000	46449999	10	IBD
chr13	46450000	46499999	14	IBD
chr13	46500000	46549999	28	IBD
chr13	46550000	46599999	7	IBD
chr13	46600000	46649999	9	IBD
chr13	46650000	46699999	3	IBD
chr13	46700000	46749999	2	IBD
chr13	46750000	46799999	23	IBD
chr13	46800000	46849999	15	IBD
chr13	46850000	46899999	8	IBD
chr13	46900000	46949999	16	IBD
chr13	46950000	46999999	19	IBD
chr13	47000000	47049999	28	nonIBD
chr13	47050000	47099999	55	nonIBD
chr13	47100000	47149999	209	nonIBD
chr13	47150000	47199999	72	nonIBD
chr13	47200000	47249999	12	nonIBD
chr13	47250000	47299999	258	nonIBD
chr13	47300000	47349999	315	nonIBD
chr13	47350000	47399999	19	nonIBD
chr13	47400000	47449999	119	nonIBD
chr13	47450000	47499999	174	nonIBD
chr13	47500000	47549999	28	nonIBD
chr13	47550000	47599999	191	nonIBD
chr13	47600000	47649999	150	nonIBD
chr13	47650000	47699999	315	nonIBD
chr13	47700000	47749999	16	nonIBD
chr13	47750000	47799999	131	nonIBD
chr13	47800000	47849999	53	nonIBD
chr13	47850000	47899999	2	IBD
chr13	47900000	47949999	1	IBD
chr13	47950000	47999999	4	IBD
chr13	48000000	48049999	4	IBD
chr13	48050000	48099999	1	IBD
chr13	48100000	48149999	6	IBD
chr13	48150000	48199999	7	IBD
chr13	48200000	48249999	3	IBD
chr13	48250000	48299999	5	IBD
chr13	48300000	48349999	2	IBD
chr13	48350000	48399999	1	IBD
chr13	48400000	48449999	1	IBD
chr13	48450000	48499999	1	IBD
chr13	48500000	48549999	1	IBD
chr13	48550000	48599999	1	IBD
chr13	48600000	48649999	1	IBD
chr13	48650000	48699999	2	IBD
chr13	48700000	48749999	6	IBD
chr13	48750000	48799999	2	IBD
chr13	48800000	48849999	2	IBD
chr13	48850000	48899999	4	IBD
chr13	48900000	48949999	2	IBD
chr13	48950000	48999999	4	IBD
chr13	49000000	49049999	5	IBD
chr13	49050000	49099999	1	IBD
chr13	49100000	49149999	0	IBD
chr13	49150000	49199999	2	IBD
chr13	49200000	49249999	1	IBD
chr13	49250000	49299999	2	IBD
chr13	49300000	49349999	3	IBD
chr13	49350000	49399999	3	IBD
chr13	49400000	49449999	0	IBD
chr13	49450000	49499999	1	IBD
chr13	49500000	49549999	4	IBD
chr13	49550000	49599999	8	IBD
chr13	49600000	49649999	1	IBD
chr13	49650000	49699999	1	IBD
chr13	49700000	49749999	7	IBD
chr13	49750000	49799999	1	IBD
chr13	49800000	49849999	4	IBD
chr13	49850000	49899999	9	IBD
chr13	49900000	49949999	15	IBD
chr13	49950000	49999999	11	IBD
chr13	50000000	50049999	5	IBD
chr13	50050000	50099999	3	IBD
chr13	50100000	50149999	5	IBD
chr13	50150000	50199999	0	IBD
chr13	50200000	50249999	0	IBD
chr13	50250000	50299999	0	IBD
chr13	50300000	50349999	6	IBD
chr13	50350000	50399999	7	IBD
chr13	50400000	50449999	1	IBD
chr13	50450000	50499999	3	IBD
chr13	50500000	50549999	15	IBD
chr13	50550000	50599999	4	IBD
chr13	50600000	50649999	3	IBD
chr13	50650000	50699999	0	IBD
chr13	50700000	50749999	7	IBD
chr13	50750000	50799999	6	IBD
chr13	50800000	50849999	19	IBD
chr13	50850000	50899999	8	IBD
chr13	50900000	50949999	4	IBD
chr13	50950000	50999999	7	IBD
chr13	51000000	51049999	6	IBD
chr13	51050000	51099999	2	IBD
chr13	51100000	51149999	3	IBD
chr13	51150000	51199999	3	IBD
chr13	51200000	51249999	9	IBD
chr13	51250000	51299999	2	IBD
chr13	51300000	51349999	0	IBD
chr13	51350000	51399999	6	IBD
chr13	51400000	51449999	4	IBD
chr13	51450000	51499999	12	IBD
chr13	51500000	51549999	8	IBD
chr13	51550000	51599999	0	IBD
chr13	51600000	51649999	5	IBD
chr13	51650000	51699999	0	IBD
chr13	51700000	51749999	2	IBD
chr13	51750000	51799999	3	IBD
chr13	51800000	51849999	1	IBD
chr13	51850000	51899999	2	IBD
chr13	51900000	51949999	1	IBD
chr13	51950000	51999999	1	IBD
chr13	52000000	52049999	67	nonIBD
chr13	52050000	52099999	172	nonIBD
chr13	52100000	52149999	274	nonIBD
chr13	52150000	52199999	423	nonIBD
chr13	52200000	52249999	130	nonIBD
chr13	52250000	52299999	196	nonIBD
chr13	52300000	52349999	194	nonIBD
chr13	52350000	52399999	246	nonIBD
chr13	52400000	52449999	159	nonIBD
chr13	52450000	52499999	6	IBD
chr13	52500000	52549999	2	IBD
chr13	52550000	52599999	4	IBD
chr13	52600000	52649999	0	IBD
chr13	52650000	52699999	2	IBD
chr13	52700000	52749999	7	IBD
chr13	52750000	52799999	223	nonIBD
chr13	52800000	52849999	102	nonIBD
chr13	52850000	52899999	3	nonIBD
chr13	52900000	52949999	115	nonIBD
chr13	52950000	52999999	76	nonIBD
chr13	53000000	53049999	10	nonIBD
chr13	53050000	53099999	258	nonIBD
chr13	53100000	53149999	101	nonIBD
chr13	53150000	53199999	211	nonIBD
chr13	53200000	53249999	234	nonIBD
chr13	53250000	53299999	175	nonIBD
chr13	53300000	53349999	219	nonIBD
chr13	53350000	53399999	270	nonIBD
chr13	53400000	53449999	220	nonIBD
chr13	53450000	53499999	163	nonIBD
chr13	53500000	53549999	68	nonIBD
chr13	53550000	53599999	14	IBD
chr13	53600000	53649999	3	IBD
chr13	53650000	53699999	6	IBD
chr13	53700000	53749999	1	IBD
chr13	53750000	53799999	15	IBD
chr13	53800000	53849999	19	IBD
chr13	53850000	53899999	11	IBD
chr13	53900000	53949999	20	IBD
chr13	53950000	53999999	33	IBD
chr13	54000000	54049999	24	IBD
chr13	54050000	54099999	9	IBD
chr13	54100000	54149999	5	IBD
chr13	54150000	54199999	16	IBD
chr13	54200000	54249999	34	nonIBD
chr13	54250000	54299999	12	nonIBD
chr13	54300000	54349999	121	nonIBD
chr13	54350000	54399999	90	nonIBD
chr13	54400000	54449999	34	nonIBD
chr13	54450000	54499999	8	IBD
chr13	54500000	54549999	2	IBD
chr13	54550000	54599999	5	IBD
chr13	54600000	54649999	2	IBD
chr13	54650000	54699999	8	IBD
chr13	54700000	54749999	5	IBD
chr13	54750000	54799999	7	IBD
chr13	54800000	54849999	126	nonIBD
chr13	54850000	54899999	20	nonIBD
chr13	54900000	54949999	15	nonIBD
chr13	54950000	54999999	5	nonIBD
chr13	55000000	55049999	33	nonIBD
chr13	55050000	55099999	18	nonIBD
chr13	55100000	55149999	16	nonIBD
chr13	55150000	55199999	30	nonIBD
chr13	55200000	55249999	22	nonIBD
chr13	55250000	55299999	34	nonIBD
chr13	55300000	55349999	23	nonIBD
chr13	55350000	55399999	103	nonIBD
chr13	55400000	55449999	91	nonIBD
chr13	55450000	55499999	8	IBD
chr13	55500000	55549999	1	IBD
chr13	55550000	55599999	0	IBD
chr13	55600000	55649999	4	IBD
chr13	55650000	55699999	3	IBD
chr13	55700000	55749999	7	IBD
chr13	55750000	55799999	2	IBD
chr13	55800000	55849999	5	IBD
chr13	55850000	55899999	8	IBD
chr13	55900000	55949999	12	IBD
chr13	55950000	55999999	24	nonIBD
chr13	56000000	56049999	225	nonIBD
chr13	56050000	56099999	98	nonIBD
chr13	56100000	56149999	46	nonIBD
chr13	56150000	56199999	116	nonIBD
chr13	56200000	56249999	120	nonIBD
chr13	56250000	56299999	83	nonIBD
chr13	56300000	56349999	247	nonIBD
chr13	56350000	56399999	230	nonIBD
chr13	56400000	56449999	57	nonIBD
chr13	56450000	56499999	37	nonIBD
chr13	56500000	56549999	117	nonIBD
chr13	56550000	56599999	105	nonIBD
chr13	56600000	56649999	5	IBD
chr13	56650000	56699999	4	IBD
chr13	56700000	56749999	57	nonIBD
chr13	56750000	56799999	200	nonIBD
chr13	56800000	56849999	315	nonIBD
chr13	56850000	56899999	22	nonIBD
chr13	56900000	56949999	148	nonIBD
chr13	56950000	56999999	232	nonIBD
chr13	57000000	57049999	262	nonIBD
chr13	57050000	57099999	83	nonIBD
chr13	57100000	57149999	40	nonIBD
chr13	57150000	57199999	300	nonIBD
chr13	57200000	57249999	517	nonIBD
chr13	57250000	57299999	227	nonIBD
chr13	57300000	57349999	156	nonIBD
chr13	57350000	57399999	10	nonIBD
chr13	57400000	57449999	24	nonIBD
chr13	57450000	57499999	8	nonIBD
chr13	57500000	57549999	11	nonIBD
chr13	57550000	57599999	14	nonIBD
chr13	57600000	57649999	75	nonIBD
chr13	57650000	57699999	214	nonIBD
chr13	57700000	57749999	32	nonIBD
chr13	57750000	57799999	20	nonIBD
chr13	57800000	57849999	188	nonIBD
chr13	57850000	57899999	271	nonIBD
chr13	57900000	57949999	122	nonIBD
chr13	57950000	57999999	298	nonIBD
chr13	58000000	58049999	55	nonIBD
chr13	58050000	58099999	134	nonIBD
chr13	58100000	58149999	173	nonIBD
chr13	58150000	58199999	38	nonIBD
chr13	58200000	58249999	12	nonIBD
chr13	58250000	58299999	60	nonIBD
chr13	58300000	58349999	200	nonIBD
chr13	58350000	58399999	149	nonIBD
chr13	58400000	58449999	69	nonIBD
chr13	58450000	58499999	117	nonIBD
chr13	58500000	58549999	40	nonIBD
chr13	58550000	58599999	300	nonIBD
chr13	58600000	58649999	259	nonIBD
chr13	58650000	58699999	90	nonIBD
chr13	58700000	58749999	191	nonIBD
chr13	58750000	58799999	218	nonIBD
chr13	58800000	58849999	90	nonIBD
chr13	58850000	58899999	206	nonIBD
chr13	58900000	58949999	50	nonIBD
chr13	58950000	58999999	19	IBD
chr13	59000000	59049999	14	IBD
chr13	59050000	59099999	6	IBD
chr13	59100000	59149999	12	IBD
chr13	59150000	59199999	12	IBD
chr13	59200000	59249999	23	IBD
chr13	59250000	59299999	33	IBD
chr13	59300000	59349999	19	IBD
chr13	59350000	59399999	24	IBD
chr13	59400000	59449999	9	IBD
chr13	59450000	59499999	10	IBD
chr13	59500000	59549999	8	IBD
chr13	59550000	59599999	8	IBD
chr13	59600000	59649999	20	nonIBD
chr13	59650000	59699999	138	nonIBD
chr13	59700000	59749999	316	nonIBD
chr13	59750000	59799999	327	nonIBD
chr13	59800000	59849999	271	nonIBD
chr13	59850000	59899999	410	nonIBD
chr13	59900000	59949999	516	nonIBD
chr13	59950000	59999999	369	nonIBD
chr13	60000000	60049999	562	nonIBD
chr13	60050000	60099999	577	nonIBD
chr13	60100000	60149999	495	nonIBD
chr13	60150000	60199999	486	nonIBD
chr13	60200000	60249999	548	nonIBD
chr13	60250000	60299999	479	nonIBD
chr13	60300000	60349999	654	nonIBD
chr13	60350000	60399999	488	nonIBD
chr13	60400000	60449999	507	nonIBD
chr13	60450000	60499999	460	nonIBD
chr13	60500000	60549999	507	nonIBD
chr13	60550000	60599999	637	nonIBD
chr13	60600000	60649999	486	nonIBD
chr13	60650000	60699999	571	nonIBD
chr13	60700000	60749999	538	nonIBD
chr13	60750000	60799999	523	nonIBD
chr13	60800000	60849999	424	nonIBD
chr13	60850000	60899999	176	nonIBD
chr13	60900000	60949999	271	nonIBD
chr13	60950000	60999999	288	nonIBD
chr13	61000000	61049999	145	nonIBD
chr13	61050000	61099999	338	nonIBD
chr13	61100000	61149999	602	nonIBD
chr13	61150000	61199999	287	nonIBD
chr13	61200000	61249999	231	nonIBD
chr13	61250000	61299999	419	nonIBD
chr13	61300000	61349999	213	nonIBD
chr13	61350000	61399999	217	nonIBD
chr13	61400000	61449999	234	nonIBD
chr13	61450000	61499999	248	nonIBD
chr13	61500000	61549999	283	nonIBD
chr13	61550000	61599999	381	nonIBD
chr13	61600000	61649999	327	nonIBD
chr13	61650000	61699999	42	nonIBD
chr13	61700000	61749999	113	nonIBD
chr13	61750000	61799999	205	nonIBD
chr13	61800000	61849999	75	nonIBD
chr13	61850000	61899999	64	nonIBD
chr13	61900000	61949999	138	nonIBD
chr13	61950000	61999999	124	nonIBD
chr13	62000000	62049999	76	nonIBD
chr13	62050000	62099999	106	nonIBD
chr13	62100000	62149999	111	nonIBD
chr13	62150000	62199999	142	nonIBD
chr13	62200000	62249999	15	nonIBD
chr13	62250000	62299999	31	nonIBD
chr13	62300000	62349999	233	nonIBD
chr13	62350000	62399999	49	nonIBD
chr13	62400000	62449999	64	nonIBD
chr13	62450000	62499999	26	nonIBD
chr13	62500000	62549999	111	nonIBD
chr13	62550000	62599999	121	nonIBD
chr13	62600000	62649999	61	nonIBD
chr13	62650000	62699999	19	nonIBD
chr13	62700000	62749999	27	nonIBD
chr13	62750000	62799999	31	nonIBD
chr13	62800000	62849999	47	nonIBD
chr13	62850000	62899999	206	nonIBD
chr13	62900000	62949999	169	nonIBD
chr13	62950000	62999999	49	nonIBD
chr13	63000000	63049999	15	IBD
chr13	63050000	63099999	12	IBD
chr13	63100000	63149999	12	IBD
chr13	63150000	63199999	15	IBD
chr13	63200000	63249999	11	IBD
chr13	63250000	63299999	13	IBD
chr13	63300000	63349999	5	IBD
chr13	63350000	63399999	17	IBD
chr13	63400000	63449999	11	IBD
chr13	63450000	63499999	42	nonIBD
chr13	63500000	63549999	104	nonIBD
chr13	63550000	63599999	4	nonIBD
chr13	63600000	63649999	295	nonIBD
chr13	63650000	63699999	103	nonIBD
chr13	63700000	63749999	145	nonIBD
chr13	63750000	63799999	146	nonIBD
chr13	63800000	63849999	83	nonIBD
chr13	63850000	63899999	104	nonIBD
chr13	63900000	63949999	238	nonIBD
chr13	63950000	63999999	157	nonIBD
chr13	64000000	64049999	340	nonIBD
chr13	64050000	64099999	176	nonIBD
chr13	64100000	64149999	109	nonIBD
chr13	64150000	64199999	225	nonIBD
chr13	64200000	64249999	338	nonIBD
chr13	64250000	64299999	248	nonIBD
chr13	64300000	64349999	314	nonIBD
chr13	64350000	64399999	137	nonIBD
chr13	64400000	64449999	160	nonIBD
chr13	64450000	64499999	68	nonIBD
